[2024-01-17 05:56:07,937 | INFO | <module>] Args: Namespace(model='bmshj2018_hyperprior', lmbda=0.0018, dataset='vimeo90k', epochs=100, steps_per_epoch=10000, type='mse', steps=10000, adv_steps=10, adv_optimizer='Adam', adv_lr=0.001, adv_epsilon=0.001, batch_size=8, learning_rate=1e-05, save=True, seed=19260817, clip_max_norm=1.0, checkpoint=None, continue_train=False)
[2024-01-17 05:56:07,937 | INFO | <module>] Lmbda=0.001800000000
[2024-01-17 05:56:07,937 | INFO | <module>] Load weights from /backup1/xyhang/GradAttack/experiments/adversarial-train/baseline/bmshj2018_hyperprior-vimeo90k-0.0018-100x10000/last_epoch.pth.tar
[2024-01-17 05:56:13,935 | INFO | train_one_epoch] Learning rate: 1e-05
[2024-01-17 05:57:23,063 | INFO | train_one_epoch] Train epoch 0: [200/10000 (2.00%)] 	bpp_y_loss: 0.199221 |	bpp_z_loss: 0.005665 |	bpp_loss: 0.204887 |	mse_loss: 0.000807 |	loss: 0.299291 |	psnr_loss: 30.969105 |
[2024-01-17 05:57:26,443 | INFO | train_one_epoch] Train epoch 0: [210/10000 (2.10%)] 	bpp_y_loss: 0.202952 |	bpp_z_loss: 0.005569 |	bpp_loss: 0.208520 |	mse_loss: 0.000899 |	loss: 0.313692 |	psnr_loss: 30.566589 |
[2024-01-17 05:57:29,790 | INFO | train_one_epoch] Train epoch 0: [220/10000 (2.20%)] 	bpp_y_loss: 0.204960 |	bpp_z_loss: 0.005544 |	bpp_loss: 0.210504 |	mse_loss: 0.000914 |	loss: 0.317479 |	psnr_loss: 30.472788 |
[2024-01-17 05:57:33,189 | INFO | train_one_epoch] Train epoch 0: [230/10000 (2.30%)] 	bpp_y_loss: 0.201284 |	bpp_z_loss: 0.005574 |	bpp_loss: 0.206858 |	mse_loss: 0.000825 |	loss: 0.303364 |	psnr_loss: 30.961502 |
[2024-01-17 05:57:36,605 | INFO | train_one_epoch] Train epoch 0: [240/10000 (2.40%)] 	bpp_y_loss: 0.197949 |	bpp_z_loss: 0.005381 |	bpp_loss: 0.203330 |	mse_loss: 0.000766 |	loss: 0.292946 |	psnr_loss: 31.367060 |
[2024-01-17 05:57:40,020 | INFO | train_one_epoch] Train epoch 0: [250/10000 (2.50%)] 	bpp_y_loss: 0.198299 |	bpp_z_loss: 0.005526 |	bpp_loss: 0.203825 |	mse_loss: 0.000819 |	loss: 0.299630 |	psnr_loss: 30.998398 |
[2024-01-17 05:57:43,439 | INFO | train_one_epoch] Train epoch 0: [260/10000 (2.60%)] 	bpp_y_loss: 0.199318 |	bpp_z_loss: 0.005506 |	bpp_loss: 0.204823 |	mse_loss: 0.000812 |	loss: 0.299905 |	psnr_loss: 31.101706 |
[2024-01-17 05:57:46,853 | INFO | train_one_epoch] Train epoch 0: [270/10000 (2.70%)] 	bpp_y_loss: 0.207462 |	bpp_z_loss: 0.005598 |	bpp_loss: 0.213060 |	mse_loss: 0.000950 |	loss: 0.324248 |	psnr_loss: 30.346464 |
[2024-01-17 05:57:50,280 | INFO | train_one_epoch] Train epoch 0: [280/10000 (2.80%)] 	bpp_y_loss: 0.201416 |	bpp_z_loss: 0.005554 |	bpp_loss: 0.206970 |	mse_loss: 0.000834 |	loss: 0.304581 |	psnr_loss: 31.001612 |
[2024-01-17 05:57:53,697 | INFO | train_one_epoch] Train epoch 0: [290/10000 (2.90%)] 	bpp_y_loss: 0.212884 |	bpp_z_loss: 0.005583 |	bpp_loss: 0.218467 |	mse_loss: 0.001066 |	loss: 0.343274 |	psnr_loss: 29.917627 |
[2024-01-17 05:57:57,146 | INFO | train_one_epoch] Train epoch 0: [300/10000 (3.00%)] 	bpp_y_loss: 0.202244 |	bpp_z_loss: 0.005548 |	bpp_loss: 0.207792 |	mse_loss: 0.000839 |	loss: 0.306011 |	psnr_loss: 30.987125 |
[2024-01-17 05:58:00,539 | INFO | train_one_epoch] Train epoch 0: [310/10000 (3.10%)] 	bpp_y_loss: 0.206497 |	bpp_z_loss: 0.005540 |	bpp_loss: 0.212037 |	mse_loss: 0.000964 |	loss: 0.324913 |	psnr_loss: 30.219446 |
[2024-01-17 05:58:03,939 | INFO | train_one_epoch] Train epoch 0: [320/10000 (3.20%)] 	bpp_y_loss: 0.210243 |	bpp_z_loss: 0.005538 |	bpp_loss: 0.215781 |	mse_loss: 0.000999 |	loss: 0.332760 |	psnr_loss: 30.186758 |
[2024-01-17 05:58:07,314 | INFO | train_one_epoch] Train epoch 0: [330/10000 (3.30%)] 	bpp_y_loss: 0.201954 |	bpp_z_loss: 0.005617 |	bpp_loss: 0.207571 |	mse_loss: 0.000896 |	loss: 0.312459 |	psnr_loss: 30.527838 |
[2024-01-17 05:58:10,718 | INFO | train_one_epoch] Train epoch 0: [340/10000 (3.40%)] 	bpp_y_loss: 0.206199 |	bpp_z_loss: 0.005540 |	bpp_loss: 0.211739 |	mse_loss: 0.000931 |	loss: 0.320675 |	psnr_loss: 30.425739 |
[2024-01-17 05:58:14,098 | INFO | train_one_epoch] Train epoch 0: [350/10000 (3.50%)] 	bpp_y_loss: 0.205494 |	bpp_z_loss: 0.005510 |	bpp_loss: 0.211004 |	mse_loss: 0.000948 |	loss: 0.322009 |	psnr_loss: 30.375183 |
[2024-01-17 05:58:17,478 | INFO | train_one_epoch] Train epoch 0: [360/10000 (3.60%)] 	bpp_y_loss: 0.208550 |	bpp_z_loss: 0.005609 |	bpp_loss: 0.214159 |	mse_loss: 0.000932 |	loss: 0.323245 |	psnr_loss: 30.471668 |
[2024-01-17 05:58:20,859 | INFO | train_one_epoch] Train epoch 0: [370/10000 (3.70%)] 	bpp_y_loss: 0.200316 |	bpp_z_loss: 0.005448 |	bpp_loss: 0.205764 |	mse_loss: 0.000872 |	loss: 0.307791 |	psnr_loss: 30.867552 |
[2024-01-17 05:58:24,246 | INFO | train_one_epoch] Train epoch 0: [380/10000 (3.80%)] 	bpp_y_loss: 0.200941 |	bpp_z_loss: 0.005546 |	bpp_loss: 0.206486 |	mse_loss: 0.000883 |	loss: 0.309802 |	psnr_loss: 30.733078 |
[2024-01-17 05:58:27,664 | INFO | train_one_epoch] Train epoch 0: [390/10000 (3.90%)] 	bpp_y_loss: 0.210594 |	bpp_z_loss: 0.005698 |	bpp_loss: 0.216292 |	mse_loss: 0.000967 |	loss: 0.329486 |	psnr_loss: 30.317860 |
[2024-01-17 05:58:31,003 | INFO | train_one_epoch] Train epoch 0: [400/10000 (4.00%)] 	bpp_y_loss: 0.199097 |	bpp_z_loss: 0.005535 |	bpp_loss: 0.204632 |	mse_loss: 0.000830 |	loss: 0.301828 |	psnr_loss: 31.019907 |
[2024-01-17 05:58:34,434 | INFO | train_one_epoch] Train epoch 0: [410/10000 (4.10%)] 	bpp_y_loss: 0.200394 |	bpp_z_loss: 0.005428 |	bpp_loss: 0.205822 |	mse_loss: 0.000851 |	loss: 0.305462 |	psnr_loss: 30.852991 |
[2024-01-17 05:58:37,793 | INFO | train_one_epoch] Train epoch 0: [420/10000 (4.20%)] 	bpp_y_loss: 0.208436 |	bpp_z_loss: 0.005534 |	bpp_loss: 0.213970 |	mse_loss: 0.000999 |	loss: 0.330867 |	psnr_loss: 30.131754 |
[2024-01-17 05:58:41,056 | INFO | train_one_epoch] Train epoch 0: [430/10000 (4.30%)] 	bpp_y_loss: 0.206626 |	bpp_z_loss: 0.005589 |	bpp_loss: 0.212215 |	mse_loss: 0.000981 |	loss: 0.327071 |	psnr_loss: 30.159607 |
[2024-01-17 05:58:44,420 | INFO | train_one_epoch] Train epoch 0: [440/10000 (4.40%)] 	bpp_y_loss: 0.206870 |	bpp_z_loss: 0.005439 |	bpp_loss: 0.212309 |	mse_loss: 0.001066 |	loss: 0.337101 |	psnr_loss: 29.991581 |
[2024-01-17 05:58:47,861 | INFO | train_one_epoch] Train epoch 0: [450/10000 (4.50%)] 	bpp_y_loss: 0.201981 |	bpp_z_loss: 0.005478 |	bpp_loss: 0.207460 |	mse_loss: 0.000904 |	loss: 0.313278 |	psnr_loss: 30.566633 |
[2024-01-17 05:58:51,259 | INFO | train_one_epoch] Train epoch 0: [460/10000 (4.60%)] 	bpp_y_loss: 0.210316 |	bpp_z_loss: 0.005631 |	bpp_loss: 0.215947 |	mse_loss: 0.000997 |	loss: 0.332687 |	psnr_loss: 30.267960 |
[2024-01-17 05:58:54,642 | INFO | train_one_epoch] Train epoch 0: [470/10000 (4.70%)] 	bpp_y_loss: 0.205525 |	bpp_z_loss: 0.005574 |	bpp_loss: 0.211099 |	mse_loss: 0.000919 |	loss: 0.318693 |	psnr_loss: 30.657942 |
[2024-01-17 05:58:58,066 | INFO | train_one_epoch] Train epoch 0: [480/10000 (4.80%)] 	bpp_y_loss: 0.205194 |	bpp_z_loss: 0.005541 |	bpp_loss: 0.210735 |	mse_loss: 0.000925 |	loss: 0.318959 |	psnr_loss: 30.433569 |
[2024-01-17 05:59:01,489 | INFO | train_one_epoch] Train epoch 0: [490/10000 (4.90%)] 	bpp_y_loss: 0.198142 |	bpp_z_loss: 0.005514 |	bpp_loss: 0.203656 |	mse_loss: 0.000734 |	loss: 0.289556 |	psnr_loss: 31.416178 |
[2024-01-17 05:59:04,882 | INFO | train_one_epoch] Train epoch 0: [500/10000 (5.00%)] 	bpp_y_loss: 0.199195 |	bpp_z_loss: 0.005436 |	bpp_loss: 0.204631 |	mse_loss: 0.000848 |	loss: 0.303897 |	psnr_loss: 30.791605 |
[2024-01-17 05:59:08,276 | INFO | train_one_epoch] Train epoch 0: [510/10000 (5.10%)] 	bpp_y_loss: 0.199546 |	bpp_z_loss: 0.005478 |	bpp_loss: 0.205023 |	mse_loss: 0.000847 |	loss: 0.304174 |	psnr_loss: 30.848402 |
[2024-01-17 05:59:11,672 | INFO | train_one_epoch] Train epoch 0: [520/10000 (5.20%)] 	bpp_y_loss: 0.201661 |	bpp_z_loss: 0.005433 |	bpp_loss: 0.207093 |	mse_loss: 0.000854 |	loss: 0.306999 |	psnr_loss: 30.848433 |
[2024-01-17 05:59:15,111 | INFO | train_one_epoch] Train epoch 0: [530/10000 (5.30%)] 	bpp_y_loss: 0.197196 |	bpp_z_loss: 0.005463 |	bpp_loss: 0.202659 |	mse_loss: 0.000869 |	loss: 0.304422 |	psnr_loss: 30.722937 |
[2024-01-17 05:59:18,503 | INFO | train_one_epoch] Train epoch 0: [540/10000 (5.40%)] 	bpp_y_loss: 0.201192 |	bpp_z_loss: 0.005505 |	bpp_loss: 0.206696 |	mse_loss: 0.000924 |	loss: 0.314858 |	psnr_loss: 30.487644 |
[2024-01-17 05:59:21,915 | INFO | train_one_epoch] Train epoch 0: [550/10000 (5.50%)] 	bpp_y_loss: 0.207594 |	bpp_z_loss: 0.005768 |	bpp_loss: 0.213362 |	mse_loss: 0.000984 |	loss: 0.328530 |	psnr_loss: 30.288404 |
[2024-01-17 05:59:25,285 | INFO | train_one_epoch] Train epoch 0: [560/10000 (5.60%)] 	bpp_y_loss: 0.202389 |	bpp_z_loss: 0.005489 |	bpp_loss: 0.207878 |	mse_loss: 0.000872 |	loss: 0.309895 |	psnr_loss: 30.684187 |
[2024-01-17 05:59:28,657 | INFO | train_one_epoch] Train epoch 0: [570/10000 (5.70%)] 	bpp_y_loss: 0.202227 |	bpp_z_loss: 0.005493 |	bpp_loss: 0.207721 |	mse_loss: 0.000903 |	loss: 0.313356 |	psnr_loss: 30.587015 |
[2024-01-17 05:59:32,054 | INFO | train_one_epoch] Train epoch 0: [580/10000 (5.80%)] 	bpp_y_loss: 0.205319 |	bpp_z_loss: 0.005598 |	bpp_loss: 0.210917 |	mse_loss: 0.000932 |	loss: 0.320010 |	psnr_loss: 30.400843 |
[2024-01-17 05:59:35,392 | INFO | train_one_epoch] Train epoch 0: [590/10000 (5.90%)] 	bpp_y_loss: 0.208528 |	bpp_z_loss: 0.005529 |	bpp_loss: 0.214057 |	mse_loss: 0.001028 |	loss: 0.334363 |	psnr_loss: 29.976852 |
[2024-01-17 05:59:38,746 | INFO | train_one_epoch] Train epoch 0: [600/10000 (6.00%)] 	bpp_y_loss: 0.206669 |	bpp_z_loss: 0.005490 |	bpp_loss: 0.212160 |	mse_loss: 0.000962 |	loss: 0.324732 |	psnr_loss: 30.408981 |
[2024-01-17 05:59:42,124 | INFO | train_one_epoch] Train epoch 0: [610/10000 (6.10%)] 	bpp_y_loss: 0.201529 |	bpp_z_loss: 0.005533 |	bpp_loss: 0.207062 |	mse_loss: 0.000882 |	loss: 0.310353 |	psnr_loss: 30.805542 |
[2024-01-17 05:59:45,550 | INFO | train_one_epoch] Train epoch 0: [620/10000 (6.20%)] 	bpp_y_loss: 0.208209 |	bpp_z_loss: 0.005632 |	bpp_loss: 0.213841 |	mse_loss: 0.000990 |	loss: 0.329685 |	psnr_loss: 30.099821 |
[2024-01-17 05:59:48,967 | INFO | train_one_epoch] Train epoch 0: [630/10000 (6.30%)] 	bpp_y_loss: 0.203146 |	bpp_z_loss: 0.005504 |	bpp_loss: 0.208650 |	mse_loss: 0.000863 |	loss: 0.309617 |	psnr_loss: 30.739012 |
[2024-01-17 05:59:52,331 | INFO | train_one_epoch] Train epoch 0: [640/10000 (6.40%)] 	bpp_y_loss: 0.209159 |	bpp_z_loss: 0.005589 |	bpp_loss: 0.214748 |	mse_loss: 0.000986 |	loss: 0.330121 |	psnr_loss: 30.163605 |
[2024-01-17 05:59:55,748 | INFO | train_one_epoch] Train epoch 0: [650/10000 (6.50%)] 	bpp_y_loss: 0.200491 |	bpp_z_loss: 0.005480 |	bpp_loss: 0.205972 |	mse_loss: 0.000811 |	loss: 0.300916 |	psnr_loss: 30.958311 |
[2024-01-17 05:59:59,125 | INFO | train_one_epoch] Train epoch 0: [660/10000 (6.60%)] 	bpp_y_loss: 0.203748 |	bpp_z_loss: 0.005514 |	bpp_loss: 0.209262 |	mse_loss: 0.000899 |	loss: 0.314535 |	psnr_loss: 30.505308 |
[2024-01-17 06:00:02,524 | INFO | train_one_epoch] Train epoch 0: [670/10000 (6.70%)] 	bpp_y_loss: 0.204079 |	bpp_z_loss: 0.005482 |	bpp_loss: 0.209561 |	mse_loss: 0.000936 |	loss: 0.319096 |	psnr_loss: 30.449717 |
[2024-01-17 06:00:05,956 | INFO | train_one_epoch] Train epoch 0: [680/10000 (6.80%)] 	bpp_y_loss: 0.195433 |	bpp_z_loss: 0.005490 |	bpp_loss: 0.200923 |	mse_loss: 0.000749 |	loss: 0.288553 |	psnr_loss: 31.457087 |
